Date,Product,Category,Units_Sold,Price,Stock_Level,Revenue,Promotion,Day_Of_Week,Month
2025-02-12,Chino Pants,Pants,22,45,242,990,0,2,2
2025-02-13,Chino Pants,Pants,14,45,228,630,0,3,2
2025-02-14,Chino Pants,Pants,16,45,212,720,0,4,2
2025-02-15,Chino Pants,Pants,26,45,186,1170,0,5,2
2025-02-16,Chino Pants,Pants,22,45,164,990,0,6,2
2025-02-17,Chino Pants,Pants,18,45,146,810,0,0,2
2025-02-18,Chino Pants,Pants,15,45,131,675,0,1,2
2025-02-19,Chino Pants,Pants,17,45,114,765,0,2,2
2025-02-20,Chino Pants,Pants,23,45,91,1035,0,3,2
2025-02-21,Chino Pants,Pants,21,45,338,945,0,4,2
2025-02-22,Chino Pants,Pants,25,45,313,1125,0,5,2
2025-02-23,Chino Pants,Pants,21,45,292,945,0,6,2
2025-02-24,Chino Pants,Pants,20,45,272,900,0,0,2
2025-02-25,Chino Pants,Pants,18,45,254,810,0,1,2
2025-02-26,Chino Pants,Pants,26,45,228,1170,0,2,2
2025-02-27,Chino Pants,Pants,24,45,204,1080,0,3,2
2025-02-28,Chino Pants,Pants,17,45,187,765,0,4,2
2025-03-01,Chino Pants,Pants,27,45,160,1215,0,5,3
2025-03-02,Chino Pants,Pants,30,45,130,1350,1,6,3
2025-03-03,Chino Pants,Pants,20,45,110,900,0,0,3
2025-03-04,Chino Pants,Pants,25,45,85,1125,0,1,3
2025-03-05,Chino Pants,Pants,28,45,337,1260,1,2,3
2025-03-06,Chino Pants,Pants,23,45,314,1035,0,3,3
2025-03-07,Chino Pants,Pants,18,45,296,810,0,4,3
2025-03-08,Chino Pants,Pants,26,45,270,1170,0,5,3
2025-03-09,Chino Pants,Pants,27,45,243,1215,0,6,3
2025-03-10,Chino Pants,Pants,20,45,223,900,0,0,3
2025-03-11,Chino Pants,Pants,21,45,202,945,0,1,3
2025-03-12,Chino Pants,Pants,25,45,177,1125,1,2,3
2025-03-13,Chino Pants,Pants,29,45,148,1305,1,3,3
2025-03-14,Chino Pants,Pants,19,45,129,855,0,4,3
2025-03-15,Chino Pants,Pants,20,45,109,900,0,5,3
2025-03-16,Chino Pants,Pants,26,45,83,1170,0,6,3
2025-03-17,Chino Pants,Pants,16,45,449,720,0,0,3
2025-03-18,Chino Pants,Pants,23,45,426,1035,0,1,3
2025-03-19,Chino Pants,Pants,20,45,406,900,0,2,3
2025-03-20,Chino Pants,Pants,24,45,382,1080,0,3,3
2025-03-21,Chino Pants,Pants,12,45,370,540,0,4,3
2025-03-22,Chino Pants,Pants,34,45,336,1530,1,5,3
2025-03-23,Chino Pants,Pants,25,45,311,1125,0,6,3
2025-03-24,Chino Pants,Pants,19,45,292,855,0,0,3
2025-03-25,Chino Pants,Pants,21,45,271,945,0,1,3
2025-03-26,Chino Pants,Pants,19,45,252,855,0,2,3
2025-03-27,Chino Pants,Pants,19,45,233,855,0,3,3
2025-03-28,Chino Pants,Pants,18,45,215,810,0,4,3
2025-03-29,Chino Pants,Pants,22,45,193,990,0,5,3
2025-03-30,Chino Pants,Pants,24,45,169,1080,0,6,3
2025-03-31,Chino Pants,Pants,14,45,155,630,0,0,3
2025-04-01,Chino Pants,Pants,25,45,130,1125,1,1,4
2025-04-02,Chino Pants,Pants,15,45,115,675,0,2,4
2025-04-03,Chino Pants,Pants,27,45,88,1215,1,3,4
2025-04-04,Chino Pants,Pants,19,45,464,855,0,4,4
2025-04-05,Chino Pants,Pants,22,45,442,990,0,5,4
2025-04-06,Chino Pants,Pants,35,45,407,1575,1,6,4
2025-04-07,Chino Pants,Pants,25,45,382,1125,1,0,4
2025-04-08,Chino Pants,Pants,16,45,366,720,0,1,4
2025-04-09,Chino Pants,Pants,27,45,339,1215,1,2,4
2025-04-10,Chino Pants,Pants,20,45,319,900,0,3,4
2025-04-11,Chino Pants,Pants,21,45,298,945,0,4,4
2025-04-12,Chino Pants,Pants,23,45,275,1035,0,5,4
2025-04-13,Chino Pants,Pants,23,45,252,1035,0,6,4
2025-04-14,Chino Pants,Pants,18,45,234,810,0,0,4
2025-04-15,Chino Pants,Pants,23,45,211,1035,0,1,4
2025-04-16,Chino Pants,Pants,30,45,181,1350,1,2,4
2025-04-17,Chino Pants,Pants,18,45,163,810,0,3,4
2025-04-18,Chino Pants,Pants,18,45,145,810,0,4,4
2025-04-19,Chino Pants,Pants,26,45,119,1170,0,5,4
2025-04-20,Chino Pants,Pants,29,45,90,1305,0,6,4
2025-04-21,Chino Pants,Pants,25,45,369,1125,0,0,4
2025-04-22,Chino Pants,Pants,19,45,350,855,0,1,4
2025-04-23,Chino Pants,Pants,14,45,336,630,0,2,4
2025-04-24,Chino Pants,Pants,25,45,311,1125,1,3,4
2025-04-25,Chino Pants,Pants,25,45,286,1125,1,4,4
2025-04-26,Chino Pants,Pants,22,45,264,990,0,5,4
2025-04-27,Chino Pants,Pants,22,45,242,990,0,6,4
2025-04-28,Chino Pants,Pants,20,45,222,900,0,0,4
2025-04-29,Chino Pants,Pants,24,45,198,1080,1,1,4
2025-04-30,Chino Pants,Pants,22,45,176,990,0,2,4
2025-05-01,Chino Pants,Pants,20,45,156,900,0,3,5
2025-05-02,Chino Pants,Pants,23,45,133,1035,0,4,5
2025-05-03,Chino Pants,Pants,25,45,108,1125,0,5,5
2025-05-04,Chino Pants,Pants,23,45,85,1035,0,6,5
2025-05-05,Chino Pants,Pants,21,45,311,945,0,0,5
2025-05-06,Chino Pants,Pants,21,45,290,945,0,1,5
2025-05-07,Chino Pants,Pants,22,45,268,990,0,2,5
2025-05-08,Chino Pants,Pants,18,45,250,810,0,3,5
2025-05-09,Chino Pants,Pants,27,45,223,1215,1,4,5
2025-05-10,Chino Pants,Pants,31,45,192,1395,1,5,5
2025-05-11,Chino Pants,Pants,22,45,170,990,0,6,5
2025-05-12,Chino Pants,Pants,21,45,149,945,0,0,5
2025-05-13,Chino Pants,Pants,21,45,128,945,0,1,5
2025-05-14,Chino Pants,Pants,22,45,106,990,0,2,5
2025-05-15,Chino Pants,Pants,21,45,85,945,1,3,5
2025-05-16,Chino Pants,Pants,22,45,350,990,0,4,5
2025-05-17,Chino Pants,Pants,20,45,330,900,0,5,5
2025-05-18,Chino Pants,Pants,28,45,302,1260,0,6,5
2025-05-19,Chino Pants,Pants,19,45,283,855,0,0,5
2025-05-20,Chino Pants,Pants,22,45,261,990,0,1,5
2025-05-21,Chino Pants,Pants,22,45,239,990,0,2,5
2025-05-22,Chino Pants,Pants,22,45,217,990,0,3,5
2025-05-23,Chino Pants,Pants,22,45,195,990,0,4,5
2025-05-24,Chino Pants,Pants,31,45,164,1395,0,5,5
2025-05-25,Chino Pants,Pants,22,45,142,990,0,6,5
2025-05-26,Chino Pants,Pants,23,45,119,1035,0,0,5
2025-05-27,Chino Pants,Pants,18,45,101,810,0,1,5
2025-05-28,Chino Pants,Pants,19,45,82,855,0,2,5
2025-05-29,Chino Pants,Pants,22,45,358,990,1,3,5
2025-05-30,Chino Pants,Pants,21,45,337,945,0,4,5
2025-05-31,Chino Pants,Pants,23,45,314,1035,0,5,5
2025-06-01,Chino Pants,Pants,25,45,289,1125,0,6,6
2025-06-02,Chino Pants,Pants,18,45,271,810,0,0,6
2025-06-03,Chino Pants,Pants,21,45,250,945,0,1,6
2025-06-04,Chino Pants,Pants,19,45,231,855,0,2,6
2025-06-05,Chino Pants,Pants,15,45,216,675,0,3,6
2025-06-06,Chino Pants,Pants,23,45,193,1035,1,4,6
2025-06-07,Chino Pants,Pants,24,45,169,1080,0,5,6
2025-06-08,Chino Pants,Pants,26,45,143,1170,0,6,6
2025-06-09,Chino Pants,Pants,16,45,127,720,0,0,6
2025-06-10,Chino Pants,Pants,30,45,97,1350,1,1,6
2025-06-11,Chino Pants,Pants,21,45,354,945,0,2,6
2025-06-12,Chino Pants,Pants,21,45,333,945,0,3,6
2025-06-13,Chino Pants,Pants,21,45,312,945,0,4,6
2025-06-14,Chino Pants,Pants,31,45,281,1395,1,5,6
2025-06-15,Chino Pants,Pants,29,45,252,1305,0,6,6
2025-06-16,Chino Pants,Pants,24,45,228,1080,0,0,6
2025-06-17,Chino Pants,Pants,18,45,210,810,0,1,6
2025-06-18,Chino Pants,Pants,18,45,192,810,0,2,6
2025-06-19,Chino Pants,Pants,15,45,177,675,0,3,6
2025-06-20,Chino Pants,Pants,31,45,146,1395,1,4,6
2025-06-21,Chino Pants,Pants,30,45,116,1350,0,5,6
2025-06-22,Chino Pants,Pants,23,45,93,1035,0,6,6
2025-06-23,Chino Pants,Pants,28,45,297,1260,1,0,6
2025-06-24,Chino Pants,Pants,29,45,268,1305,1,1,6
2025-06-25,Chino Pants,Pants,28,45,240,1260,1,2,6
2025-06-26,Chino Pants,Pants,22,45,218,990,0,3,6
2025-06-27,Chino Pants,Pants,19,45,199,855,0,4,6
2025-06-28,Chino Pants,Pants,25,45,174,1125,0,5,6
2025-06-29,Chino Pants,Pants,28,45,146,1260,0,6,6
2025-06-30,Chino Pants,Pants,24,45,122,1080,1,0,6
2025-07-01,Chino Pants,Pants,23,45,99,1035,0,1,7
2025-07-02,Chino Pants,Pants,20,45,355,900,0,2,7
2025-07-03,Chino Pants,Pants,16,45,339,720,0,3,7
2025-07-04,Chino Pants,Pants,19,45,320,855,0,4,7
2025-07-05,Chino Pants,Pants,23,45,297,1035,0,5,7
2025-07-06,Chino Pants,Pants,26,45,271,1170,0,6,7
2025-07-07,Chino Pants,Pants,24,45,247,1080,0,0,7
2025-07-08,Chino Pants,Pants,22,45,225,990,0,1,7
2025-07-09,Chino Pants,Pants,26,45,199,1170,1,2,7
2025-07-10,Chino Pants,Pants,18,45,181,810,0,3,7
2025-07-11,Chino Pants,Pants,28,45,153,1260,1,4,7
2025-07-12,Chino Pants,Pants,26,45,127,1170,0,5,7
2025-07-13,Chino Pants,Pants,28,45,99,1260,0,6,7
2025-07-14,Chino Pants,Pants,20,45,281,900,0,0,7
2025-07-15,Chino Pants,Pants,19,45,262,855,0,1,7
2025-07-16,Chino Pants,Pants,16,45,246,720,0,2,7
2025-07-17,Chino Pants,Pants,19,45,227,855,0,3,7
2025-07-18,Chino Pants,Pants,26,45,201,1170,0,4,7
2025-07-19,Chino Pants,Pants,30,45,171,1350,0,5,7
2025-07-20,Chino Pants,Pants,31,45,140,1395,1,6,7
2025-07-21,Chino Pants,Pants,21,45,119,945,0,0,7
2025-07-22,Chino Pants,Pants,14,45,105,630,0,1,7
2025-07-23,Chino Pants,Pants,15,45,90,675,0,2,7
2025-07-24,Chino Pants,Pants,18,45,368,810,0,3,7
2025-07-25,Chino Pants,Pants,23,45,345,1035,0,4,7
2025-07-26,Chino Pants,Pants,24,45,321,1080,0,5,7
2025-07-27,Chino Pants,Pants,25,45,296,1125,0,6,7
2025-07-28,Chino Pants,Pants,24,45,272,1080,0,0,7
2025-07-29,Chino Pants,Pants,18,45,254,810,0,1,7
2025-07-30,Chino Pants,Pants,20,45,234,900,0,2,7
2025-07-31,Chino Pants,Pants,23,45,211,1035,0,3,7
2025-08-01,Chino Pants,Pants,21,45,190,945,0,4,8
2025-08-02,Chino Pants,Pants,29,45,161,1305,1,5,8
2025-08-03,Chino Pants,Pants,20,45,141,900,0,6,8
2025-08-04,Chino Pants,Pants,18,45,123,810,0,0,8
2025-08-05,Chino Pants,Pants,21,45,102,945,0,1,8
2025-08-06,Chino Pants,Pants,24,45,291,1080,0,2,8
2025-08-07,Chino Pants,Pants,29,45,262,1305,1,3,8
2025-08-08,Chino Pants,Pants,19,45,243,855,0,4,8
2025-08-09,Chino Pants,Pants,28,45,215,1260,0,5,8
2025-08-10,Chino Pants,Pants,34,45,181,1530,1,6,8
2025-08-11,Chino Pants,Pants,11,45,170,495,0,0,8
2025-08-12,Chino Pants,Pants,18,45,152,810,0,1,8
2025-08-13,Chino Pants,Pants,22,45,130,990,1,2,8
2025-08-14,Chino Pants,Pants,16,45,114,720,0,3,8
2025-08-15,Chino Pants,Pants,23,45,91,1035,0,4,8
2025-08-16,Chino Pants,Pants,24,45,405,1080,0,5,8
2025-08-17,Chino Pants,Pants,33,45,372,1485,1,6,8
2025-08-18,Chino Pants,Pants,18,45,354,810,0,0,8
2025-08-19,Chino Pants,Pants,14,45,340,630,0,1,8
2025-08-20,Chino Pants,Pants,26,45,314,1170,0,2,8
2025-08-21,Chino Pants,Pants,22,45,292,990,1,3,8
2025-08-22,Chino Pants,Pants,16,45,276,720,0,4,8
2025-08-23,Chino Pants,Pants,20,45,256,900,0,5,8
2025-08-24,Chino Pants,Pants,29,45,227,1305,0,6,8
2025-08-25,Chino Pants,Pants,20,45,207,900,0,0,8
2025-08-26,Chino Pants,Pants,20,45,187,900,0,1,8
2025-08-27,Chino Pants,Pants,23,45,164,1035,0,2,8
2025-08-28,Chino Pants,Pants,16,45,148,720,0,3,8
2025-08-29,Chino Pants,Pants,21,45,127,945,0,4,8
2025-08-30,Chino Pants,Pants,25,45,102,1125,0,5,8
2025-08-31,Chino Pants,Pants,22,45,80,990,0,6,8
2025-09-01,Chino Pants,Pants,25,45,380,1125,0,0,9
2025-09-02,Chino Pants,Pants,25,45,355,1125,1,1,9
2025-09-03,Chino Pants,Pants,19,45,336,855,0,2,9
2025-09-04,Chino Pants,Pants,23,45,313,1035,0,3,9
2025-09-05,Chino Pants,Pants,17,45,296,765,0,4,9
2025-09-06,Chino Pants,Pants,26,45,270,1170,0,5,9
2025-09-07,Chino Pants,Pants,22,45,248,990,0,6,9
2025-09-08,Chino Pants,Pants,21,45,227,945,0,0,9
2025-09-09,Chino Pants,Pants,26,45,201,1170,1,1,9
2025-09-10,Chino Pants,Pants,18,45,183,810,0,2,9
2025-09-11,Chino Pants,Pants,27,45,156,1215,1,3,9
2025-09-12,Chino Pants,Pants,17,45,139,765,0,4,9
2025-09-13,Chino Pants,Pants,32,45,107,1440,1,5,9
2025-09-14,Chino Pants,Pants,31,45,411,1395,0,6,9
2025-09-15,Chino Pants,Pants,24,45,387,1080,1,0,9
2025-09-16,Chino Pants,Pants,20,45,367,900,0,1,9
2025-09-17,Chino Pants,Pants,27,45,340,1215,1,2,9
2025-09-18,Chino Pants,Pants,20,45,320,900,0,3,9
2025-09-19,Chino Pants,Pants,14,45,306,630,0,4,9
2025-09-20,Chino Pants,Pants,27,45,279,1215,0,5,9
2025-09-21,Chino Pants,Pants,27,45,252,1215,0,6,9
2025-09-22,Chino Pants,Pants,24,45,228,1080,1,0,9
2025-09-23,Chino Pants,Pants,19,45,209,855,0,1,9
2025-09-24,Chino Pants,Pants,18,45,191,810,0,2,9
2025-09-25,Chino Pants,Pants,22,45,169,990,0,3,9
2025-09-26,Chino Pants,Pants,25,45,144,1125,1,4,9
2025-09-27,Chino Pants,Pants,24,45,120,1080,0,5,9
2025-09-28,Chino Pants,Pants,27,45,93,1215,0,6,9
2025-09-29,Chino Pants,Pants,23,45,468,1035,0,0,9
2025-09-30,Chino Pants,Pants,15,45,453,675,0,1,9
2025-10-01,Chino Pants,Pants,26,45,427,1170,0,2,10
2025-10-02,Chino Pants,Pants,23,45,404,1035,0,3,10
2025-10-03,Chino Pants,Pants,20,45,384,900,0,4,10
2025-10-04,Chino Pants,Pants,24,45,360,1080,0,5,10
2025-10-05,Chino Pants,Pants,25,45,335,1125,0,6,10
2025-10-06,Chino Pants,Pants,24,45,311,1080,0,0,10
2025-10-07,Chino Pants,Pants,26,45,285,1170,1,1,10
2025-10-08,Chino Pants,Pants,16,45,269,720,0,2,10
2025-10-09,Chino Pants,Pants,23,45,246,1035,0,3,10
2025-10-10,Chino Pants,Pants,13,45,233,585,0,4,10
2025-10-11,Chino Pants,Pants,28,45,205,1260,0,5,10
2025-10-12,Chino Pants,Pants,25,45,180,1125,0,6,10
2025-10-13,Chino Pants,Pants,22,45,158,990,1,0,10
2025-10-14,Chino Pants,Pants,24,45,134,1080,0,1,10
2025-10-15,Chino Pants,Pants,18,45,116,810,0,2,10
2025-10-16,Chino Pants,Pants,18,45,98,810,0,3,10
2025-10-17,Chino Pants,Pants,21,45,432,945,0,4,10
2025-10-18,Chino Pants,Pants,25,45,407,1125,0,5,10
2025-10-19,Chino Pants,Pants,29,45,378,1305,0,6,10
2025-10-20,Chino Pants,Pants,22,45,356,990,0,0,10
2025-10-21,Chino Pants,Pants,19,45,337,855,0,1,10
2025-10-22,Chino Pants,Pants,19,45,318,855,0,2,10
2025-10-23,Chino Pants,Pants,25,45,293,1125,0,3,10
2025-10-24,Chino Pants,Pants,20,45,273,900,0,4,10
2025-10-25,Chino Pants,Pants,29,45,244,1305,0,5,10
2025-10-26,Chino Pants,Pants,24,45,220,1080,0,6,10
2025-10-27,Chino Pants,Pants,21,45,199,945,0,0,10
2025-10-28,Chino Pants,Pants,20,45,179,900,0,1,10
2025-10-29,Chino Pants,Pants,19,45,160,855,0,2,10
2025-10-30,Chino Pants,Pants,21,45,139,945,0,3,10
2025-10-31,Chino Pants,Pants,23,45,116,1035,0,4,10
2025-11-01,Chino Pants,Pants,44,45,320,1980,1,5,11
2025-11-02,Chino Pants,Pants,32,45,288,1440,0,6,11
2025-11-03,Chino Pants,Pants,30,45,258,1350,0,0,11
2025-11-04,Chino Pants,Pants,25,45,233,1125,0,1,11
2025-11-05,Chino Pants,Pants,28,45,205,1260,0,2,11
2025-11-06,Chino Pants,Pants,24,45,181,1080,0,3,11
2025-11-07,Chino Pants,Pants,28,45,153,1260,0,4,11
2025-11-08,Chino Pants,Pants,44,45,109,1980,1,5,11
2025-11-09,Chino Pants,Pants,34,45,417,1530,0,6,11
2025-11-10,Chino Pants,Pants,29,45,388,1305,0,0,11
2025-11-11,Chino Pants,Pants,24,45,364,1080,0,1,11
2025-11-12,Chino Pants,Pants,30,45,334,1350,0,2,11
2025-11-13,Chino Pants,Pants,23,45,311,1035,0,3,11
2025-11-14,Chino Pants,Pants,33,45,278,1485,0,4,11
2025-11-15,Chino Pants,Pants,33,45,245,1485,0,5,11
2025-11-16,Chino Pants,Pants,36,45,209,1620,0,6,11
2025-11-17,Chino Pants,Pants,31,45,178,1395,0,0,11
2025-11-18,Chino Pants,Pants,34,45,144,1530,1,1,11
2025-11-19,Chino Pants,Pants,30,45,114,1350,0,2,11
2025-11-20,Chino Pants,Pants,22,45,92,990,0,3,11
2025-11-21,Chino Pants,Pants,24,45,463,1080,0,4,11
2025-11-22,Chino Pants,Pants,36,45,427,1620,0,5,11
2025-11-23,Chino Pants,Pants,37,45,390,1665,0,6,11
2025-11-24,Chino Pants,Pants,29,45,361,1305,0,0,11
2025-11-25,Chino Pants,Pants,23,45,338,1035,0,1,11
2025-11-26,Chino Pants,Pants,23,45,315,1035,0,2,11
2025-11-27,Chino Pants,Pants,27,45,288,1215,0,3,11
2025-11-28,Chino Pants,Pants,22,45,266,990,0,4,11
2025-11-29,Chino Pants,Pants,33,45,233,1485,0,5,11
2025-11-30,Chino Pants,Pants,35,45,198,1575,0,6,11
2025-12-01,Chino Pants,Pants,29,45,169,1305,0,0,12
2025-12-02,Chino Pants,Pants,23,45,146,1035,0,1,12
2025-12-03,Chino Pants,Pants,22,45,124,990,0,2,12
2025-12-04,Chino Pants,Pants,20,45,104,900,0,3,12
2025-12-05,Chino Pants,Pants,26,45,392,1170,0,4,12
2025-12-06,Chino Pants,Pants,38,45,354,1710,0,5,12
2025-12-07,Chino Pants,Pants,35,45,319,1575,0,6,12
2025-12-08,Chino Pants,Pants,28,45,291,1260,0,0,12
2025-12-09,Chino Pants,Pants,27,45,264,1215,0,1,12
2025-12-10,Chino Pants,Pants,30,45,234,1350,0,2,12
2025-12-11,Chino Pants,Pants,30,45,204,1350,0,3,12
2025-12-12,Chino Pants,Pants,25,45,179,1125,0,4,12
2025-12-13,Chino Pants,Pants,31,45,148,1395,0,5,12
2025-12-14,Chino Pants,Pants,39,45,109,1755,1,6,12
2025-12-15,Chino Pants,Pants,29,45,80,1305,0,0,12
2025-12-16,Chino Pants,Pants,29,45,413,1305,0,1,12
2025-12-17,Chino Pants,Pants,35,45,378,1575,0,2,12
2025-12-18,Chino Pants,Pants,22,45,356,990,0,3,12
2025-12-19,Chino Pants,Pants,31,45,325,1395,0,4,12
2025-12-20,Chino Pants,Pants,41,45,284,1845,0,5,12
2025-12-21,Chino Pants,Pants,37,45,247,1665,0,6,12
2025-12-22,Chino Pants,Pants,25,45,222,1125,0,0,12
2025-12-23,Chino Pants,Pants,29,45,193,1305,0,1,12
2025-12-24,Chino Pants,Pants,26,45,167,1170,0,2,12
2025-12-25,Chino Pants,Pants,34,45,133,1530,1,3,12
2025-12-26,Chino Pants,Pants,28,45,105,1260,0,4,12
2025-12-27,Chino Pants,Pants,37,45,300,1665,0,5,12
2025-12-28,Chino Pants,Pants,52,45,248,2340,1,6,12
2025-12-29,Chino Pants,Pants,27,45,221,1215,0,0,12
2025-12-30,Chino Pants,Pants,20,45,201,900,0,1,12
2025-12-31,Chino Pants,Pants,28,45,173,1260,0,2,12
2025-01-01,Oxford Shirt,Shirts,9,50,357,450,0,2,1
2025-01-02,Oxford Shirt,Shirts,13,50,344,650,1,3,1
2025-01-03,Oxford Shirt,Shirts,9,50,335,450,0,4,1
2025-01-04,Oxford Shirt,Shirts,5,50,330,250,0,5,1
2025-01-05,Oxford Shirt,Shirts,7,50,323,350,0,6,1
2025-01-06,Oxford Shirt,Shirts,10,50,313,500,0,0,1
2025-01-07,Oxford Shirt,Shirts,8,50,305,400,0,1,1
2025-01-08,Oxford Shirt,Shirts,13,50,292,650,0,2,1
2025-01-09,Oxford Shirt,Shirts,12,50,280,600,1,3,1
2025-01-10,Oxford Shirt,Shirts,10,50,270,500,1,4,1
2025-01-11,Oxford Shirt,Shirts,9,50,261,450,0,5,1
2025-01-12,Oxford Shirt,Shirts,10,50,251,500,0,6,1
2025-01-13,Oxford Shirt,Shirts,9,50,242,450,0,0,1
2025-01-14,Oxford Shirt,Shirts,9,50,233,450,0,1,1
2025-01-15,Oxford Shirt,Shirts,11,50,222,550,0,2,1
2025-01-16,Oxford Shirt,Shirts,4,50,218,200,0,3,1
2025-01-17,Oxford Shirt,Shirts,4,50,214,200,0,4,1
2025-01-18,Oxford Shirt,Shirts,10,50,204,500,0,5,1
2025-01-19,Oxford Shirt,Shirts,12,50,192,600,0,6,1
2025-01-20,Oxford Shirt,Shirts,11,50,181,550,0,0,1
2025-01-21,Oxford Shirt,Shirts,7,50,174,350,0,1,1
2025-01-22,Oxford Shirt,Shirts,1,50,173,50,0,2,1
2025-01-23,Oxford Shirt,Shirts,7,50,166,350,0,3,1
2025-01-24,Oxford Shirt,Shirts,10,50,156,500,0,4,1
2025-01-25,Oxford Shirt,Shirts,11,50,145,550,0,5,1
2025-01-26,Oxford Shirt,Shirts,12,50,133,600,0,6,1
2025-01-27,Oxford Shirt,Shirts,12,50,121,600,0,0,1
2025-01-28,Oxford Shirt,Shirts,8,50,113,400,0,1,1
2025-01-29,Oxford Shirt,Shirts,7,50,106,350,0,2,1
2025-01-30,Oxford Shirt,Shirts,6,50,100,300,0,3,1
2025-01-31,Oxford Shirt,Shirts,4,50,96,200,0,4,1
2025-02-01,Oxford Shirt,Shirts,6,50,90,300,0,5,2
2025-02-02,Oxford Shirt,Shirts,9,50,81,450,0,6,2
2025-02-03,Oxford Shirt,Shirts,12,50,328,600,0,0,2
2025-02-04,Oxford Shirt,Shirts,9,50,319,450,0,1,2
2025-02-05,Oxford Shirt,Shirts,8,50,311,400,0,2,2
2025-02-06,Oxford Shirt,Shirts,8,50,303,400,0,3,2
2025-02-07,Oxford Shirt,Shirts,12,50,291,600,0,4,2
2025-02-08,Oxford Shirt,Shirts,12,50,279,600,0,5,2
2025-02-09,Oxford Shirt,Shirts,10,50,269,500,0,6,2
2025-02-10,Oxford Shirt,Shirts,9,50,260,450,1,0,2
2025-02-11,Oxford Shirt,Shirts,8,50,252,400,0,1,2
2025-02-12,Oxford Shirt,Shirts,12,50,240,600,0,2,2
2025-02-13,Oxford Shirt,Shirts,10,50,230,500,0,3,2
2025-02-14,Oxford Shirt,Shirts,1,50,229,50,0,4,2
2025-02-15,Oxford Shirt,Shirts,11,50,218,550,0,5,2
2025-02-16,Oxford Shirt,Shirts,12,50,206,600,1,6,2
2025-02-17,Oxford Shirt,Shirts,12,50,194,600,0,0,2
2025-02-18,Oxford Shirt,Shirts,6,50,188,300,0,1,2
2025-02-19,Oxford Shirt,Shirts,8,50,180,400,0,2,2
2025-02-20,Oxford Shirt,Shirts,9,50,171,450,1,3,2
2025-02-21,Oxford Shirt,Shirts,13,50,158,650,1,4,2
2025-02-22,Oxford Shirt,Shirts,10,50,148,500,0,5,2
2025-02-23,Oxford Shirt,Shirts,14,50,134,700,1,6,2
2025-02-24,Oxford Shirt,Shirts,8,50,126,400,0,0,2
2025-02-25,Oxford Shirt,Shirts,11,50,115,550,0,1,2
2025-02-26,Oxford Shirt,Shirts,8,50,107,400,0,2,2
2025-02-27,Oxford Shirt,Shirts,8,50,99,400,1,3,2
2025-02-28,Oxford Shirt,Shirts,5,50,94,250,0,4,2
2025-03-01,Oxford Shirt,Shirts,12,50,82,600,0,5,3
2025-03-02,Oxford Shirt,Shirts,8,50,332,400,0,6,3
2025-03-03,Oxford Shirt,Shirts,9,50,323,450,0,0,3
2025-03-04,Oxford Shirt,Shirts,7,50,316,350,0,1,3
2025-03-05,Oxford Shirt,Shirts,9,50,307,450,1,2,3
2025-03-06,Oxford Shirt,Shirts,8,50,299,400,0,3,3
2025-03-07,Oxford Shirt,Shirts,11,50,288,550,1,4,3
2025-03-08,Oxford Shirt,Shirts,13,50,275,650,0,5,3
2025-03-09,Oxford Shirt,Shirts,10,50,265,500,0,6,3
2025-03-10,Oxford Shirt,Shirts,5,50,260,250,0,0,3
2025-03-11,Oxford Shirt,Shirts,13,50,247,650,1,1,3
2025-03-12,Oxford Shirt,Shirts,5,50,242,250,0,2,3
2025-03-13,Oxford Shirt,Shirts,9,50,233,450,0,3,3
2025-03-14,Oxford Shirt,Shirts,6,50,227,300,0,4,3
2025-03-15,Oxford Shirt,Shirts,13,50,214,650,0,5,3
2025-03-16,Oxford Shirt,Shirts,12,50,202,600,0,6,3
2025-03-17,Oxford Shirt,Shirts,6,50,196,300,0,0,3
2025-03-18,Oxford Shirt,Shirts,8,50,188,400,1,1,3
2025-03-19,Oxford Shirt,Shirts,8,50,180,400,0,2,3
2025-03-20,Oxford Shirt,Shirts,11,50,169,550,0,3,3
2025-03-21,Oxford Shirt,Shirts,11,50,158,550,0,4,3
2025-03-22,Oxford Shirt,Shirts,14,50,144,700,0,5,3
2025-03-23,Oxford Shirt,Shirts,11,50,133,550,0,6,3
2025-03-24,Oxford Shirt,Shirts,12,50,121,600,0,0,3
2025-03-25,Oxford Shirt,Shirts,9,50,112,450,0,1,3
2025-03-26,Oxford Shirt,Shirts,9,50,103,450,1,2,3
2025-03-27,Oxford Shirt,Shirts,9,50,94,450,1,3,3
2025-03-28,Oxford Shirt,Shirts,12,50,82,600,0,4,3
2025-03-29,Oxford Shirt,Shirts,8,50,428,400,0,5,3
2025-03-30,Oxford Shirt,Shirts,13,50,415,650,0,6,3
2025-03-31,Oxford Shirt,Shirts,2,50,413,100,0,0,3
2025-04-01,Oxford Shirt,Shirts,9,50,404,450,0,1,4
2025-04-02,Oxford Shirt,Shirts,9,50,395,450,0,2,4
2025-04-03,Oxford Shirt,Shirts,11,50,384,550,0,3,4
2025-04-04,Oxford Shirt,Shirts,12,50,372,600,0,4,4
2025-04-05,Oxford Shirt,Shirts,11,50,361,550,0,5,4
2025-04-06,Oxford Shirt,Shirts,1,50,360,50,0,6,4
2025-04-07,Oxford Shirt,Shirts,12,50,348,600,0,0,4
2025-04-08,Oxford Shirt,Shirts,10,50,338,500,0,1,4
